date,district,crop_type,price,rainfall,temperature,humidity
2022-01-17,Nagpur,Wheat,1391.54,0.51,20.11,57.58
2022-01-17,Kolhapur,Cotton,1745.34,0.03,17.17,56.27
2022-01-17,Aurangabad,Wheat,1460.23,0.03,19.26,59.23
2022-01-17,Aurangabad,Cotton,1588.09,0.08,18.27,66.27
2022-01-17,Nagpur,Soybean,2233.01,0.68,18.68,64.29
2022-01-17,Aurangabad,Rice,1917.71,0.93,17.19,65.65
2022-01-17,Aurangabad,Maize,1422.11,3.04,,64.51
2022-01-17,Nagpur,Rice,1613.33,0.09,15.77,53.52
2022-01-17,Kolhapur,Rice,1821.76,0.01,16.09,56.68
2022-01-17,Kolhapur,Wheat,2197.66,0.98,16.52,58.78
2022-01-17,Nashik,Rice,1850.92,0.36,16.99,48.19
2022-01-17,Kolhapur,Maize,2154.58,0.06,19.35,62.21
2022-01-17,Nagpur,Cotton,1881.38,0.86,16.1,60.79
2022-01-17,Nashik,Soybean,1762.38,0.18,16.64,66.48
2022-01-17,Pune,Maize,1721.12,2.25,18.47,
2022-01-18,Nashik,Soybean,1841.39,4.92,18.35,65.28
2022-01-18,Nashik,Rice,1893.77,3.41,16.15,63.14
2022-01-18,Kolhapur,Wheat,2283.59,0.4,19.43,61.98
2022-01-18,Pune,Maize,1766.66,2.19,20.38,61.27
2022-01-18,Aurangabad,Wheat,1466.36,0.66,,64.14
2022-01-18,Aurangabad,Cotton,1546.63,2.61,18.46,57.56
2022-01-18,Kolhapur,Cotton,1779.52,0.09,20.04,52.73
2022-01-18,Kolhapur,Maize,2344.72,1.54,14.78,50.86
2022-01-18,Nagpur,Rice,1692.01,0.13,19.11,60.21
2022-01-18,Nashik,Wheat,2062.3,0.86,19.2,63.5
2022-01-18,Nagpur,Cotton,1933.05,0.62,21.64,57.87
2022-01-18,Nashik,Maize,1550.99,0.55,16.38,52.8
2022-01-18,Aurangabad,Rice,1920.28,,18.99,64.41
2022-01-18,Aurangabad,Maize,1388.02,,17.83,61.86
2022-01-18,Pune,Wheat,1421.34,1.73,18.87,61.42
2022-01-18,Pune,Soybean,1623.43,0.12,21.18,64.47
2022-01-18,Pune,Rice,1626.48,0.83,17.08,62.34
2022-01-18,Kolhapur,Soybean,1560.67,0.43,17.05,62.11
2022-01-18,Nagpur,Soybean,2359.03,,,59.14
2022-01-18,Nashik,Cotton,1515.36,1.29,21.06,60.32
2022-01-18,Aurangabad,Soybean,1701.28,0.09,16.57,65.6
2022-01-18,Kolhapur,Rice,1637.15,4.75,16.78,58.4
2022-01-18,Nagpur,Maize,2372.01,1.11,17.23,59.02
2022-01-18,Nagpur,Wheat,1047.33,1.66,15.16,63.62
2022-01-18,Pune,Cotton,2547.75,1.1,18.65,60.51
2022-01-19,Kolhapur,Maize,2296.18,0.07,19.05,60.6
2022-01-19,Aurangabad,Maize,1456.05,1.73,20.13,66.93
2022-01-19,Kolhapur,Rice,,0.04,21.38,61.72
2022-01-19,Aurangabad,Wheat,1408.13,1.45,19.39,57.83
2022-01-19,Nashik,Maize,1663.42,,20.43,60.6
2022-01-19,Nashik,Cotton,1385.62,0.67,20.19,64.49
2022-01-19,Pune,Wheat,1245.03,0.14,16.51,57.93
2022-01-19,Nagpur,Maize,2301.35,0.38,19.66,54.26
2022-01-19,Nashik,Wheat,2064.48,0.96,17.53,60.56
2022-01-19,Nagpur,Rice,,0.73,17.86,58.73
2022-01-19,Pune,Cotton,2464.01,1.38,17.96,61.25
2022-01-19,Kolhapur,Soybean,1701.72,0.07,15.79,51.42
2022-01-19,Nagpur,Cotton,1967.15,0.29,24.05,52.34
2022-01-19,Nashik,Rice,1675.12,0.34,19.37,62.08
2022-01-19,Nashik,Soybean,1821.51,0.52,14.43,60.39
2022-01-19,Nagpur,Wheat,1304.27,0.21,16.04,65.89
2022-01-19,Kolhapur,Cotton,1837.67,0.2,20.08,63.37
2022-01-19,Aurangabad,Rice,1909.16,0.62,18.77,61.7
2022-01-19,Kolhapur,Wheat,2188.03,1.68,18.07,66.71
2022-01-19,Pune,Maize,1731.08,1.93,19.7,60.93
2022-01-19,Aurangabad,Soybean,1836.66,0.07,20.17,55.96
2022-01-19,Aurangabad,Cotton,1587.52,0.27,17.39,60.65
2022-01-19,Pune,Rice,1661.07,2.49,13.81,59.96
2022-01-19,Nagpur,Soybean,2188.81,3.28,18.6,68.75
2022-01-19,Pune,Soybean,1605.26,0.93,16.6,65.53
2022-01-20,Nashik,Soybean,1869.1,2.29,20.19,58.99
2022-01-20,Nagpur,Cotton,1969.42,0.79,18.13,63.82
2022-01-20,Pune,Cotton,2535.74,0.21,21.77,58.64
2022-01-20,Aurangabad,Soybean,1758.88,0.42,16.16,58.82
2022-01-20,Pune,Soybean,1553.21,4.11,,63.26
2022-01-20,Kolhapur,Maize,2449.32,0.17,21.01,51.9
2022-01-20,Kolhapur,Soybean,1746.86,1.79,18.3,68.51
2022-01-20,Nagpur,Rice,1764.78,2.05,15.03,61.77
2022-01-20,Aurangabad,Rice,2050.26,0.31,20.64,57.41
2022-01-20,Aurangabad,Wheat,1300.5,,21.62,56.97
2022-01-20,Aurangabad,Maize,1546.78,1.58,17.02,63.41
2022-01-20,Pune,Rice,1701.59,1.61,16.06,48.56
2022-01-20,Nagpur,Soybean,2244.41,0.42,18.09,66.38
2022-01-20,Kolhapur,Cotton,1741.65,0.66,19.09,56.74
2022-01-20,Nashik,Maize,1526.46,,12.95,61.25
2022-01-20,Nagpur,Maize,2282.12,0.03,16.85,63.48
2022-01-20,Kolhapur,Rice,1726.92,0.13,19.08,61.23
2022-01-20,Nashik,Wheat,2121.78,2.72,17.7,63.84
2022-01-20,Pune,Wheat,1348.41,1.98,15.59,
2022-01-20,Aurangabad,Cotton,1696.07,0.67,16.21,65.98
2022-01-20,Kolhapur,Wheat,2285.43,0.12,21.04,65.21
2022-01-20,Nashik,Cotton,1476.28,0.21,20.2,
2022-01-20,Nashik,Rice,1893.48,0.24,,58.28
2022-01-20,Pune,Maize,1867.35,1.86,18.76,57.46
2022-01-20,Nagpur,Wheat,1444.66,2.13,21.34,58.01
2022-01-21,Nashik,Cotton,1549.88,,13.13,58.21
2022-01-21,Aurangabad,Maize,1431.11,0.39,16.86,52.8
2022-01-21,Kolhapur,Rice,1790.45,0.27,16.68,60.82
2022-01-21,Pune,Soybean,1542.36,0.28,19.21,59.75
2022-01-21,Pune,Cotton,2460.02,0.17,20.36,59.12
2022-01-21,Aurangabad,Soybean,1771.75,0.06,19.26,49.23
2022-01-21,Aurangabad,Rice,1986.38,,19.43,60.47
2022-01-21,Pune,Rice,1670.09,0.6,18.94,67.08
2022-01-21,Kolhapur,Cotton,1920.43,0.48,18.22,69.52
2022-01-21,Nagpur,Wheat,,,16.98,59.01
2022-01-21,Kolhapur,Wheat,2236.58,1.95,14.93,63.15
2022-01-21,Pune,Maize,1800.91,,21.0,49.92
2022-01-21,Nashik,Soybean,1855.12,0.19,22.71,53.56
2022-01-21,Nagpur,Rice,1993.06,2.08,21.59,62.22
2022-01-21,Nagpur,Maize,2297.3,1.29,,52.11
2022-01-21,Aurangabad,Cotton,1591.66,3.15,17.75,61.5
2022-01-21,Nagpur,Soybean,2138.96,,20.15,58.89
2022-01-21,Nashik,Wheat,,0.18,16.46,59.46
2022-01-21,Pune,Wheat,1321.57,2.56,21.43,61.61
2022-01-21,Nashik,Maize,1648.98,0.77,18.51,69.91
2022-01-21,Kolhapur,Soybean,1539.99,2.46,20.46,57.86
2022-01-21,Aurangabad,Wheat,1461.47,0.05,19.63,54.95
2022-01-21,Nagpur,Cotton,1937.09,0.34,18.93,56.43
2022-01-21,Kolhapur,Maize,2333.04,0.48,21.87,59.51
2022-01-21,Nashik,Rice,1810.17,0.77,15.82,56.36
2022-01-22,Aurangabad,Wheat,,0.47,,67.6
2022-01-22,Nagpur,Soybean,2300.41,0.63,19.42,55.55
2022-01-22,Nashik,Wheat,2172.03,0.78,15.05,63.24
2022-01-22,Aurangabad,Cotton,1684.76,1.02,17.84,60.43
2022-01-22,Aurangabad,Soybean,1747.8,0.68,21.39,
2022-01-22,Pune,Cotton,2461.19,0.27,17.33,58.2
2022-01-22,Nashik,Maize,1694.44,1.73,19.21,58.7
2022-01-22,Pune,Wheat,1303.46,0.67,18.14,58.68
2022-01-22,Kolhapur,Cotton,1898.39,0.16,23.34,58.08
2022-01-22,Nashik,Rice,1651.78,1.11,15.56,61.69
2022-01-22,Kolhapur,Wheat,2284.29,0.73,18.56,55.92
2022-01-22,Nashik,Soybean,2064.07,0.55,19.74,58.07
2022-01-22,Kolhapur,Rice,1881.13,0.58,20.14,57.55
2022-01-22,Nagpur,Maize,2288.9,2.85,18.91,70.81
2022-01-22,Nagpur,Wheat,1227.14,0.29,15.73,54.4
2022-01-22,Nagpur,Cotton,1903.59,0.5,21.69,55.7
2022-01-22,Pune,Soybean,1557.2,1.04,17.85,62.43
2022-01-22,Pune,Maize,1787.54,0.2,20.76,
2022-01-22,Kolhapur,Maize,2449.88,0.82,19.85,64.54
2022-01-22,Nagpur,Rice,1868.05,1.2,16.71,58.96
2022-01-22,Aurangabad,Rice,1901.33,1.69,16.53,56.58
2022-01-22,Kolhapur,Soybean,1656.93,1.82,20.93,65.54
2022-01-22,Nashik,Cotton,1478.83,0.13,18.13,64.51
2022-01-22,Pune,Rice,1586.13,1.27,16.64,61.86
2022-01-22,Aurangabad,Maize,1321.45,0.21,16.82,60.37
2022-01-23,Pune,Cotton,2417.67,0.46,19.43,64.65
2022-01-23,Aurangabad,Wheat,1430.62,0.23,20.33,64.06
2022-01-23,Kolhapur,Cotton,1950.97,0.5,18.76,59.72
2022-01-23,Nashik,Soybean,1809.98,3.23,21.42,63.1
2022-01-23,Aurangabad,Soybean,,0.3,17.31,65.4
2022-01-23,Nashik,Cotton,1451.86,1.66,18.68,65.92
2022-01-23,Nagpur,Soybean,2158.58,0.24,19.82,62.12
2022-01-23,Kolhapur,Maize,2390.44,2.13,18.53,58.44
2022-01-23,Nagpur,Cotton,1942.81,2.19,14.81,71.72
2022-01-23,Pune,Soybean,1479.24,0.36,22.25,66.89
2022-01-23,Pune,Maize,1842.46,0.65,18.03,62.68
2022-01-23,Nashik,Maize,1640.56,1.29,16.71,50.05
2022-01-23,Pune,Wheat,1344.73,0.93,,59.45
2022-01-23,Aurangabad,Rice,2055.33,0.3,18.85,57.55
2022-01-23,Aurangabad,Maize,1485.55,1.21,18.94,65.73
2022-01-23,Pune,Rice,1756.65,0.88,18.51,62.92
2022-01-23,Nagpur,Wheat,1364.31,0.53,22.1,58.48
2022-01-23,Nashik,Wheat,2170.65,0.06,18.31,54.7
2022-01-23,Kolhapur,Rice,1731.82,0.73,20.35,56.83
2022-01-23,Aurangabad,Cotton,1500.69,0.29,22.54,67.34
2022-01-23,Nagpur,Rice,,,21.19,57.05
2022-01-23,Kolhapur,Soybean,1762.46,2.44,,64.99
2022-01-23,Kolhapur,Wheat,2309.67,1.41,17.67,65.35
2022-01-23,Nagpur,Maize,2282.73,0.5,21.83,64.62
2022-01-23,Nashik,Rice,1836.9,1.29,16.77,56.32
2022-01-24,Nashik,Maize,1549.34,0.14,16.17,59.0
2022-01-24,Aurangabad,Maize,1507.98,0.7,22.85,65.84
2022-01-24,Pune,Rice,1666.74,0.68,19.46,58.18
2022-01-24,Kolhapur,Cotton,1734.95,0.36,18.61,48.77
2022-01-24,Nagpur,Cotton,2006.19,0.22,24.16,61.52
2022-01-24,Pune,Maize,1795.65,0.68,19.28,53.83
2022-01-24,Kolhapur,Wheat,2261.43,0.73,18.29,60.83
2022-01-24,Kolhapur,Rice,1795.7,0.11,18.02,59.27
2022-01-24,Nagpur,Rice,1754.3,0.26,16.53,62.33
2022-01-24,Nashik,Wheat,2154.89,0.44,19.6,71.31
2022-01-24,Nagpur,Maize,2296.86,0.94,18.67,57.03
2022-01-24,Kolhapur,Soybean,1548.85,0.86,19.03,56.64
2022-01-24,Nashik,Rice,1790.96,1.4,22.43,70.48
2022-01-24,Nagpur,Wheat,1317.58,0.81,18.51,57.99
2022-01-24,Aurangabad,Rice,2080.16,0.98,18.02,66.52
2022-01-24,Pune,Soybean,,2.29,21.51,67.98
2022-01-24,Pune,Wheat,1337.02,1.45,15.94,69.15
2022-01-24,Pune,Cotton,2632.54,1.58,19.12,62.23
2022-01-24,Aurangabad,Cotton,1534.68,4.04,18.54,61.14
2022-01-24,Kolhapur,Maize,2342.48,3.32,20.74,56.74
2022-01-24,Aurangabad,Soybean,,0.05,18.76,62.05
2022-01-24,Nagpur,Soybean,2276.33,0.22,16.18,67.76
2022-01-24,Nashik,Soybean,1889.19,0.1,21.07,59.95
2022-01-24,Nashik,Cotton,1437.54,0.5,20.57,54.54
2022-01-24,Aurangabad,Wheat,1593.99,0.48,18.32,55.13
2022-01-25,Aurangabad,Soybean,1743.17,0.05,18.65,55.12
2022-01-25,Aurangabad,Maize,1380.27,0.67,18.04,60.49
2022-01-25,Pune,Rice,1536.46,0.21,18.52,62.83
2022-01-25,Kolhapur,Cotton,1907.79,0.53,17.87,54.61
2022-01-25,Nashik,Rice,1837.36,0.04,23.31,67.61
2022-01-25,Nagpur,Soybean,2210.92,0.92,22.3,63.02
2022-01-25,Nagpur,Maize,2511.98,0.79,20.78,66.78
2022-01-25,Aurangabad,Cotton,1576.74,1.68,17.96,67.69
2022-01-25,Nashik,Wheat,1908.82,0.16,18.92,55.16
2022-01-25,Nagpur,Cotton,1901.54,0.43,22.75,55.49
2022-01-25,Pune,Cotton,2460.15,1.34,19.79,72.36
2022-01-25,Aurangabad,Wheat,,2.54,16.4,67.74
2022-01-25,Kolhapur,Rice,1683.56,0.08,20.8,64.89
2022-01-25,Pune,Wheat,1366.21,0.19,17.8,62.96
2022-01-25,Kolhapur,Wheat,2161.2,0.28,18.53,61.17
2022-01-25,Aurangabad,Rice,1968.32,0.97,18.61,55.41
2022-01-25,Nagpur,Wheat,1326.31,1.32,17.95,62.34
2022-01-25,Kolhapur,Soybean,1642.1,1.83,19.94,63.14
2022-01-25,Nashik,Maize,1501.46,0.13,19.14,66.62
2022-01-25,Nagpur,Rice,1784.2,0.64,15.96,68.2
2022-01-25,Nashik,Cotton,1442.19,1.06,19.11,60.29
2022-01-25,Nashik,Soybean,2115.89,0.9,17.47,55.95
2022-01-25,Pune,Soybean,1445.71,0.9,17.86,52.41
2022-01-25,Pune,Maize,1731.44,0.67,19.47,64.13
2022-01-25,Kolhapur,Maize,2432.0,2.16,17.21,60.02
2022-01-26,Nashik,Soybean,1945.07,2.52,19.63,67.33
2022-01-26,Pune,Cotton,2438.09,2.6,16.95,62.88
2022-01-26,Pune,Soybean,1494.55,0.23,21.07,55.81
2022-01-26,Nagpur,Cotton,1895.39,1.07,16.72,65.66
2022-01-26,Kolhapur,Wheat,2421.23,1.02,20.27,70.58
2022-01-26,Kolhapur,Maize,2465.92,0.11,20.58,63.19
2022-01-26,Nagpur,Soybean,2233.33,1.49,19.75,61.0
2022-01-26,Aurangabad,Wheat,1475.11,1.36,19.02,59.79
2022-01-26,Nashik,Cotton,1505.14,0.42,16.0,61.31
2022-01-26,Nagpur,Wheat,1251.6,0.65,17.59,51.46
2022-01-26,Aurangabad,Soybean,1784.06,0.53,18.28,61.79
2022-01-26,Nashik,Rice,1915.55,0.5,19.4,63.69
2022-01-26,Aurangabad,Cotton,1480.54,0.38,18.74,59.55
2022-01-26,Kolhapur,Soybean,1680.17,2.88,19.94,62.77
2022-01-26,Kolhapur,Cotton,1867.19,0.19,23.41,48.76
2022-01-26,Aurangabad,Rice,1941.54,2.51,22.35,54.62
2022-01-26,Pune,Wheat,1441.53,0.7,19.21,59.08
2022-01-26,Pune,Rice,1689.92,0.62,18.0,69.67
2022-01-26,Nashik,Maize,1546.61,2.26,18.91,64.86
2022-01-26,Nashik,Wheat,2124.43,0.21,21.2,62.93
2022-01-26,Pune,Maize,1749.14,0.77,18.81,66.96
2022-01-26,Kolhapur,Rice,1776.29,0.03,21.0,67.87
2022-01-26,Aurangabad,Maize,1455.39,0.79,19.39,59.46
2022-01-26,Nagpur,Maize,2310.81,0.83,15.71,63.41
2022-01-26,Nagpur,Rice,1658.03,0.24,16.59,61.14
2022-01-27,Nagpur,Cotton,1959.94,1.29,17.07,60.79
2022-01-27,Aurangabad,Rice,2108.0,1.42,18.37,59.74
2022-01-27,Nashik,Wheat,2108.75,2.73,19.78,58.79
2022-01-27,Nashik,Cotton,1331.62,1.11,,61.79
2022-01-27,Aurangabad,Maize,1395.2,0.03,23.21,68.77
2022-01-27,Pune,Rice,1714.48,0.28,16.59,56.55
2022-01-27,Nagpur,Maize,2378.94,2.02,21.65,63.95
2022-01-27,Nagpur,Soybean,2247.73,1.4,,60.61
2022-01-27,Kolhapur,Maize,2303.91,1.0,19.02,62.32
2022-01-27,Nashik,Maize,1677.45,1.71,17.47,66.8
2022-01-27,Aurangabad,Cotton,1521.51,0.91,19.94,55.3
2022-01-27,Kolhapur,Wheat,2377.6,0.17,18.72,55.41
2022-01-27,Pune,Maize,1683.1,0.3,21.36,64.13
2022-01-27,Pune,Soybean,1495.12,0.3,18.0,54.97
2022-01-27,Nashik,Rice,1949.49,1.49,19.39,61.64
2022-01-27,Nagpur,Rice,1848.67,1.48,16.96,60.84
2022-01-27,Kolhapur,Soybean,1768.85,2.21,18.92,67.09
2022-01-27,Kolhapur,Rice,1701.11,0.3,20.79,65.79
2022-01-27,Nashik,Soybean,1896.3,2.99,20.08,55.24
2022-01-27,Aurangabad,Wheat,1451.27,0.47,20.52,62.64
2022-01-27,Kolhapur,Cotton,1746.4,0.94,20.53,62.22
2022-01-27,Pune,Wheat,1392.19,0.51,16.79,63.89
2022-01-27,Aurangabad,Soybean,1876.64,0.4,18.92,54.82
2022-01-27,Nagpur,Wheat,1446.25,1.7,17.17,60.3
2022-01-27,Pune,Cotton,2421.82,0.06,19.81,57.29
2022-01-28,Nagpur,Cotton,1982.76,0.12,16.25,65.91
2022-01-28,Nashik,Cotton,1449.91,2.2,18.23,65.82
2022-01-28,Pune,Soybean,1476.87,,18.09,64.09
2022-01-28,Aurangabad,Maize,1459.13,0.01,19.3,58.3
2022-01-28,Nashik,Rice,1987.86,2.35,18.52,58.58
2022-01-28,Nagpur,Wheat,1446.53,1.71,18.92,65.18
2022-01-28,Kolhapur,Maize,2279.29,0.58,21.58,60.11
2022-01-28,Pune,Rice,1836.56,2.46,19.24,70.31
2022-01-28,Aurangabad,Soybean,1672.62,1.68,16.07,57.47
2022-01-28,Kolhapur,Cotton,2033.75,,17.13,59.63
2022-01-28,Nashik,Wheat,2134.14,0.94,20.52,59.97
2022-01-28,Nagpur,Rice,1885.18,0.55,17.35,65.58
2022-01-28,Kolhapur,Rice,1836.36,2.55,17.85,64.56
2022-01-28,Nagpur,Maize,2338.32,1.33,20.58,59.73
2022-01-28,Kolhapur,Wheat,2303.25,0.26,18.85,70.58
2022-01-28,Pune,Cotton,2515.46,,18.74,73.36
2022-01-28,Aurangabad,Cotton,1636.48,0.81,19.97,63.43
2022-01-28,Nashik,Maize,1625.22,0.63,18.62,62.76
2022-01-28,Kolhapur,Soybean,1730.27,0.88,22.41,57.4
2022-01-28,Aurangabad,Wheat,1632.04,0.39,17.48,60.55
2022-01-28,Nagpur,Soybean,,0.83,16.64,60.13
2022-01-28,Pune,Wheat,1357.54,0.16,19.95,58.46
2022-01-28,Pune,Maize,1937.09,0.46,18.89,55.91
2022-01-28,Nashik,Soybean,1967.95,1.87,16.86,64.47
2022-01-28,Aurangabad,Rice,2146.82,1.67,18.36,61.0
2022-01-29,Pune,Cotton,2430.55,1.2,19.87,63.03
2022-01-29,Pune,Maize,1854.37,0.57,18.31,56.8
2022-01-29,Nagpur,Wheat,1319.12,0.0,19.98,62.29
2022-01-29,Aurangabad,Rice,2101.51,0.85,18.72,58.15
2022-01-29,Pune,Wheat,1485.08,0.46,18.1,66.23
2022-01-29,Nashik,Wheat,,2.23,19.64,64.09
2022-01-29,Nagpur,Maize,2269.79,1.47,18.01,63.94
2022-01-29,Nagpur,Cotton,1918.87,2.75,,54.61
2022-01-29,Nagpur,Rice,1755.52,0.78,20.88,59.34
2022-01-29,Kolhapur,Rice,1684.89,0.49,16.95,65.31
2022-01-29,Aurangabad,Maize,1401.44,0.38,17.15,64.77
2022-01-29,Nashik,Maize,1596.87,0.14,18.1,57.92
2022-01-29,Kolhapur,Soybean,1749.83,1.37,21.82,61.93
2022-01-29,Pune,Rice,1715.61,0.41,15.18,62.32
2022-01-29,Aurangabad,Wheat,1535.84,2.54,16.49,54.85
2022-01-29,Nashik,Cotton,1530.33,1.21,24.68,58.9
2022-01-29,Pune,Soybean,1541.85,0.13,20.73,56.71
2022-01-29,Kolhapur,Cotton,1799.7,0.49,17.0,63.54
2022-01-29,Kolhapur,Maize,2398.65,0.13,18.38,55.92
2022-01-29,Aurangabad,Soybean,1794.07,0.14,20.3,67.56
2022-01-29,Aurangabad,Cotton,1696.39,0.96,20.21,57.69
2022-01-29,Kolhapur,Wheat,2245.33,0.8,22.79,69.63
2022-01-29,Nashik,Rice,1995.97,0.92,17.44,60.63
2022-01-29,Nashik,Soybean,1956.34,1.94,22.2,65.8
2022-01-29,Nagpur,Soybean,,1.02,19.28,50.7
2022-01-30,Aurangabad,Soybean,1745.09,0.03,18.9,60.1
2022-01-30,Nagpur,Maize,2411.96,0.09,21.15,52.99
2022-01-30,Kolhapur,Wheat,2326.9,0.49,16.98,60.74
2022-01-30,Nashik,Maize,,2.29,21.92,56.21
2022-01-30,Pune,Soybean,1508.18,0.08,22.33,59.05
2022-01-30,Nagpur,Cotton,1966.14,0.03,20.68,61.37
2022-01-30,Aurangabad,Rice,2003.72,1.3,17.27,59.28
2022-01-30,Kolhapur,Rice,1796.92,1.44,16.03,55.25
2022-01-30,Nashik,Soybean,1820.79,1.06,18.41,62.03
2022-01-30,Pune,Rice,1567.53,3.04,18.04,58.09
2022-01-30,Kolhapur,Cotton,1917.44,2.25,16.06,65.84
2022-01-30,Kolhapur,Soybean,1741.29,1.28,19.24,55.97
2022-01-30,Kolhapur,Maize,2375.79,0.81,22.88,58.61
2022-01-30,Pune,Maize,1578.33,0.14,14.23,57.37
2022-01-30,Aurangabad,Cotton,1534.23,0.13,20.62,54.25
2022-01-30,Aurangabad,Wheat,1431.85,2.2,17.96,57.62
2022-01-30,Nagpur,Soybean,,0.83,18.39,67.41
2022-01-30,Nashik,Rice,1808.17,0.05,22.17,68.24
2022-01-30,Pune,Cotton,2458.09,0.33,17.97,65.21
2022-01-30,Nagpur,Wheat,1300.83,1.57,20.29,65.36
2022-01-30,Nagpur,Rice,1711.97,1.14,23.67,67.37
2022-01-30,Nashik,Wheat,2021.11,0.59,23.14,60.96
2022-01-30,Pune,Wheat,1427.89,0.07,18.83,61.9
2022-01-30,Nashik,Cotton,1559.74,1.11,19.98,69.07
2022-01-30,Aurangabad,Maize,1457.01,0.39,19.27,66.79
2022-01-31,Aurangabad,Cotton,1613.48,1.04,16.61,70.65
2022-01-31,Nashik,Cotton,1428.39,1.42,20.55,59.16
2022-01-31,Nagpur,Maize,2406.88,0.16,17.0,60.44
2022-01-31,Nashik,Soybean,1788.32,0.25,19.1,68.52
2022-01-31,Aurangabad,Soybean,1894.06,0.06,19.25,59.69
2022-01-31,Aurangabad,Wheat,1511.56,0.93,22.2,67.51
2022-01-31,Nagpur,Wheat,1408.79,0.58,15.93,63.98
2022-01-31,Pune,Soybean,1577.43,1.14,18.65,69.45
2022-01-31,Kolhapur,Soybean,1666.4,1.62,18.7,67.48
2022-01-31,Nashik,Maize,1492.38,0.26,20.89,55.3
2022-01-31,Kolhapur,Maize,2449.75,0.44,21.98,63.8
2022-01-31,Nashik,Rice,1991.05,0.51,,64.75
2022-01-31,Kolhapur,Wheat,2352.13,1.37,17.36,62.06
2022-01-31,Nashik,Wheat,2167.31,0.91,18.55,61.38
2022-01-31,Kolhapur,Cotton,1857.54,0.54,19.34,65.24
2022-01-31,Pune,Rice,1573.5,0.76,17.67,71.67
2022-01-31,Pune,Maize,1892.91,0.61,17.93,64.79
2022-01-31,Pune,Wheat,1334.86,0.03,18.33,59.48
2022-01-31,Aurangabad,Rice,1953.44,0.28,18.42,57.22
2022-01-31,Pune,Cotton,2582.17,0.41,18.36,63.29
2022-01-31,Nagpur,Rice,1766.41,0.75,22.38,64.59
2022-01-31,Nagpur,Soybean,2285.47,2.08,22.54,75.64
2022-01-31,Kolhapur,Rice,1761.89,0.21,18.22,56.6
2022-01-31,Aurangabad,Maize,1425.53,1.27,20.03,67.39
2022-01-31,Nagpur,Cotton,1866.03,0.07,17.84,57.38
2022-02-01,Nagpur,Rice,1922.16,1.41,19.73,47.48
2022-02-01,Aurangabad,Maize,1604.23,0.39,17.57,65.53
2022-02-01,Nagpur,Soybean,2213.78,0.49,20.85,54.75
2022-02-01,Kolhapur,Soybean,1830.86,,20.32,59.6
2022-02-01,Nashik,Cotton,1456.15,0.69,16.7,54.88
2022-02-01,Kolhapur,Cotton,1934.78,0.58,16.65,59.34
2022-02-01,Aurangabad,Rice,1855.19,0.87,17.86,66.53
2022-02-01,Pune,Maize,1672.11,1.66,17.01,63.73
2022-02-01,Aurangabad,Cotton,1605.59,0.24,20.68,62.29
2022-02-01,Pune,Wheat,1248.01,0.15,23.35,62.35
2022-02-01,Nagpur,Cotton,1935.51,1.44,20.37,60.45
2022-02-01,Nagpur,Wheat,1250.64,3.41,22.68,66.49
2022-02-01,Kolhapur,Maize,2477.69,0.42,20.4,59.67
2022-02-01,Kolhapur,Rice,1753.12,0.07,18.91,62.68
2022-02-01,Nashik,Wheat,2104.88,0.03,21.0,58.19
2022-02-01,Nashik,Rice,1799.52,0.08,17.86,61.08
2022-02-01,Nashik,Soybean,1923.12,1.31,19.12,63.08
2022-02-01,Pune,Rice,1793.08,1.0,19.17,62.76
2022-02-01,Nashik,Maize,1633.41,0.04,20.03,57.02
2022-02-01,Pune,Soybean,1410.6,0.52,18.92,66.02
2022-02-01,Aurangabad,Wheat,1591.73,0.44,20.64,65.05
2022-02-01,Aurangabad,Soybean,1821.83,0.4,21.45,63.07
2022-02-01,Nagpur,Maize,2348.74,1.09,18.65,57.47
2022-02-01,Pune,Cotton,2557.28,0.79,21.99,63.75
2022-02-01,Kolhapur,Wheat,2387.99,0.88,23.36,57.17
2022-02-02,Pune,Maize,1834.14,1.76,19.68,75.36
2022-02-02,Nashik,Soybean,1880.13,3.83,19.84,69.96
2022-02-02,Nashik,Maize,1568.94,2.58,23.54,65.23
2022-02-02,Nagpur,Cotton,2063.72,1.48,,68.89
2022-02-02,Nagpur,Maize,2430.65,0.78,18.06,
2022-02-02,Aurangabad,Rice,2115.21,1.09,19.31,67.38
2022-02-02,Aurangabad,Maize,1305.58,0.45,18.88,63.77
2022-02-02,Nagpur,Soybean,2300.03,0.13,19.44,58.19
2022-02-02,Nashik,Cotton,1515.43,,21.97,59.07
2022-02-02,Nashik,Rice,1985.13,1.38,19.6,65.72
2022-02-02,Aurangabad,Cotton,1661.51,0.38,20.13,58.71
2022-02-02,Aurangabad,Wheat,1608.52,1.57,19.51,56.15
2022-02-02,Pune,Cotton,2416.86,0.11,17.66,62.76
2022-02-02,Nashik,Wheat,2182.46,0.63,20.26,57.05
2022-02-02,Kolhapur,Maize,2284.49,0.1,,61.29
2022-02-02,Kolhapur,Cotton,1848.35,0.07,17.43,60.48
2022-02-02,Kolhapur,Rice,1901.56,0.81,19.19,60.06
2022-02-02,Pune,Wheat,1269.46,3.3,19.74,54.79
2022-02-02,Kolhapur,Wheat,2398.46,0.48,23.18,61.34
2022-02-02,Nagpur,Rice,1909.74,1.54,19.27,63.26
2022-02-02,Pune,Rice,1631.26,0.78,19.34,64.01
